date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS,month,conversion_rate,cost_per_1000_impressions,revenue_per_click,profit,profit_margin,ai_priority_score,ai_recommendation
2024-04-14,Meta Ads,Video,EdTech,USA,33549,1224,0.0365,0.76,930.24,89,10.45,26101.34,28.06,2024-04,0.0727124183006536,27.727801126710183,21.324624183006534,25171.1,0.9643604504596315,0.8549722222222221,Scale budget
2024-02-17,Google Ads,Video,SaaS,Germany,133027,7808,0.0587,1.26,9838.08,153,64.3,22193.12,2.26,2024-02,0.0195952868852459,73.95551279063649,2.842356557377049,12355.039999999999,0.5567058619968711,0.3377083333333334,Monitor / test
2024-11-12,Meta Ads,Video,EdTech,Germany,27419,1192,0.0435,1.83,2181.36,38,57.4,5935.39,2.72,2024-11,0.031879194630872486,79.55651190780117,4.9793540268456375,3754.03,0.6324824484995931,0.3731527777777778,Monitor / test
2024-05-24,Google Ads,Video,Healthcare,Canada,102648,2330,0.0227,2.55,5941.5,157,37.84,28653.63,4.82,2024-05,0.06738197424892704,57.882277297170916,12.297695278969957,22712.13,0.7926440733687146,0.5377638888888889,Monitor / test
2024-01-20,Google Ads,Display,E-commerce,Canada,181687,8321,0.0458,3.14,26127.94,651,40.14,189283.47,7.24,2024-01,0.07823578896767215,143.80742705862278,22.74768297079678,163155.53,0.8619639633614071,0.7376805555555556,Scale budget
2024-07-22,Google Ads,Display,SaaS,UK,166792,6071,0.0364,3.15,19123.65,323,59.21,23590.83,1.23,2024-07,0.05320375555921594,114.65567892944506,3.8858227639598093,4467.18,0.1893608660653313,0.3624722222222222,Monitor / test
2024-06-26,TikTok Ads,Search,SaaS,USA,7889,416,0.0528,1.0,416.0,16,26.0,2147.95,5.16,2024-06,0.038461538461538464,52.73165166687793,5.163341346153846,1731.9499999999998,0.8063269629181312,0.5729166666666666,Monitor / test
2024-11-14,Meta Ads,Video,E-commerce,India,129746,4891,0.0377,1.81,8852.71,117,75.66,26101.17,2.95,2024-11,0.02392148844817011,68.23108226843216,5.336571253322429,17248.46,0.6608309129437493,0.31098611111111113,Reduce spend
2024-03-17,Google Ads,Display,E-commerce,Germany,94506,3269,0.0346,1.56,5099.64,193,26.42,7342.38,1.44,2024-03,0.05903946160905476,53.9610183480414,2.246063016212909,2242.74,0.3054513659058779,0.45025000000000004,Monitor / test
2024-05-17,Google Ads,Display,EdTech,Canada,12086,594,0.0492,2.46,1461.24,21,69.58,3418.15,2.34,2024-05,0.03535353535353535,120.90352473936787,5.75446127946128,1956.91,0.5725055951318696,0.38054166666666667,Monitor / test
2024-05-07,TikTok Ads,Display,SaaS,UK,145497,4743,0.0326,0.35,1660.05,313,5.3,81349.35,49.0,2024-05,0.06599198819312671,11.409513598218519,17.15145477545857,79689.3,0.97959356774209,0.8240555555555555,Scale budget
2024-05-18,Meta Ads,Search,EdTech,UAE,14491,259,0.0179,1.7,440.3,3,146.77,260.32,0.59,2024-05,0.011583011583011582,30.384376509557658,1.0050965250965251,-179.98000000000002,-0.6913798401966811,0.03865277777777777,Reduce spend
2024-03-13,Meta Ads,Shopping,Fintech,UAE,156043,4478,0.0287,1.33,5955.74,193,30.86,22322.38,3.75,2024-03,0.04309959803483698,38.167300039091785,4.984899508709246,16366.640000000001,0.7331942203295527,0.44070833333333337,Monitor / test
2024-07-19,TikTok Ads,Display,Healthcare,UK,115304,3551,0.0308,1.56,5539.56,232,23.88,22178.1,4.0,2024-07,0.06533370881441847,48.04308610282384,6.2455927907631645,16638.539999999997,0.750223869492878,0.5796111111111112,Monitor / test
2024-09-24,TikTok Ads,Shopping,Fintech,UAE,132571,9147,0.069,1.02,9329.94,502,18.59,55471.3,5.95,2024-09,0.05488138187383842,70.37693009783438,6.064425494697716,46141.36,0.8318059969750122,0.7146666666666667,Scale budget
2024-11-13,Google Ads,Display,E-commerce,UAE,92502,2960,0.032,2.06,6097.6,201,30.34,47885.36,7.85,2024-11,0.0679054054054054,65.91857473351928,16.177486486486487,41787.76,0.8726625423720319,0.6701805555555556,Scale budget
2024-11-23,Google Ads,Display,EdTech,USA,133792,6943,0.0519,2.35,16316.05,186,87.72,17630.23,1.08,2024-11,0.02678957223102405,121.95086402774454,2.5392812905084257,1314.1800000000003,0.07454128505413715,0.2789027777777778,Reduce spend
2024-12-26,Google Ads,Display,EdTech,UK,77258,3963,0.0513,1.8,7133.4,135,52.84,34518.13,4.84,2024-12,0.03406510219530658,92.33218566362059,8.710100933636134,27384.729999999996,0.7933433821588828,0.49025,Monitor / test
2024-05-10,Google Ads,Display,EdTech,UAE,74672,2665,0.0357,1.56,4157.4,129,32.23,32318.91,7.77,2024-05,0.048405253283302065,55.67548746518106,12.127170731707317,28161.510000000002,0.8713632359507175,0.5913194444444444,Monitor / test
2024-04-18,TikTok Ads,Search,Healthcare,Australia,41558,1757,0.0423,1.21,2125.97,72,29.53,18414.15,8.66,2024-04,0.040978941377347755,51.15669666490206,10.480449630051224,16288.180000000002,0.8845469380883723,0.612736111111111,Monitor / test
2024-12-05,Google Ads,Shopping,Healthcare,Australia,134560,5947,0.0442,2.84,16889.48,144,117.29,23257.77,1.38,2024-12,0.024213889355977805,125.51634958382876,3.9108407600470825,6368.290000000001,0.27381343955159937,0.25422222222222224,Reduce spend
2024-05-26,TikTok Ads,Search,E-commerce,Canada,143518,10491,0.0731,0.85,8917.35,313,28.49,46285.52,5.19,2024-05,0.02983509674959489,62.13401803258128,4.411926413116004,37368.17,0.8073403950090655,0.5672222222222222,Monitor / test
2024-10-09,Meta Ads,Video,Fintech,UK,7402,91,0.0124,2.08,189.28,6,31.55,1105.17,5.84,2024-10,0.06593406593406594,25.571467171034858,12.144725274725275,915.8900000000001,0.8287322312404427,0.5430555555555555,Monitor / test
2024-09-25,Google Ads,Shopping,EdTech,Australia,49225,2367,0.0481,1.84,4355.28,137,31.79,8811.53,2.02,2024-09,0.05787917194761301,88.47699339766378,3.7226573722010987,4456.250000000001,0.50572942496933,0.5058055555555556,Monitor / test
2024-07-28,Google Ads,Video,Healthcare,India,173678,11428,0.0658,2.11,24113.08,310,77.78,83080.36,3.45,2024-07,0.027126356317815892,138.83784935340114,7.2698949947497375,58967.28,0.7097619702177506,0.420875,Monitor / test
2024-03-07,Meta Ads,Display,Healthcare,Australia,92793,1261,0.0136,0.37,466.57,80,5.83,13024.34,27.92,2024-03,0.063441712926249,5.02807323828306,10.328580491673275,12557.77,0.9641770715445083,0.7254166666666666,Scale budget
2024-08-09,TikTok Ads,Video,SaaS,UK,122408,6671,0.0545,1.17,7805.07,293,26.64,67215.82,8.61,2024-08,0.04392145105681307,63.76274426508072,10.075823714585521,59410.75000000001,0.8838804614746946,0.6666527777777778,Scale budget
2024-07-04,TikTok Ads,Search,E-commerce,UAE,162826,7815,0.048,1.64,12816.6,120,106.81,13520.75,1.05,2024-07,0.015355086372360844,78.71347327822338,1.7301023672424825,704.1499999999996,0.05207921158219771,0.2118888888888889,Reduce spend
2024-07-10,Meta Ads,Shopping,Healthcare,India,134614,3190,0.0237,1.78,5678.2,188,30.2,41736.54,7.35,2024-07,0.05893416927899686,42.18134815100955,13.08355485893417,36058.340000000004,0.8639513481472111,0.5775972222222222,Monitor / test
2024-03-18,Google Ads,Shopping,Fintech,India,116451,3388,0.0291,3.39,11485.32,188,61.09,28791.61,2.51,2024-03,0.05548996458087367,98.62792075636963,8.498113931523022,17306.29,0.6010879558315774,0.39302777777777775,Monitor / test
2024-02-13,Google Ads,Search,E-commerce,Germany,188276,11277,0.0599,2.48,27966.96,554,50.48,89376.47,3.2,2024-02,0.04912654074665248,148.5423527162251,7.925553782034229,61409.51,0.6870881116696598,0.5155277777777778,Monitor / test
2024-07-14,Meta Ads,Search,Fintech,Australia,165552,4337,0.0262,2.22,9628.14,132,72.94,21448.35,2.23,2024-07,0.03043578510491123,58.15779936213395,4.945434632234263,11820.21,0.5511011336536377,0.2576111111111111,Reduce spend
2024-08-18,Meta Ads,Video,EdTech,UK,82271,3397,0.0413,0.52,1766.44,36,49.07,6412.73,3.63,2024-08,0.010597586105387106,21.470992208676208,1.887762731822196,4646.289999999999,0.7245416538666059,0.32304166666666667,Reduce spend
2024-12-30,TikTok Ads,Search,Fintech,Germany,61921,3814,0.0616,0.31,1182.34,50,23.65,8842.35,7.48,2024-12,0.013109596224436287,19.094329871933592,2.3183927635028843,7660.01,0.8662866771842327,0.5431666666666667,Monitor / test
2024-09-26,Google Ads,Shopping,E-commerce,Canada,161089,6540,0.0406,2.1,13734.0,285,48.19,49746.79,3.62,2024-09,0.04357798165137615,85.25721805958197,7.606542813455658,36012.79,0.723921885211086,0.45940277777777777,Monitor / test
2024-09-13,Google Ads,Shopping,Healthcare,USA,85618,2679,0.0313,0.92,2464.68,74,33.31,6024.46,2.44,2024-09,0.027622247107129527,28.786937326263168,2.2487719298245614,3559.78,0.5908878140115463,0.32979166666666665,Reduce spend
2024-12-12,Meta Ads,Search,Healthcare,Australia,30457,606,0.0199,0.58,351.48,34,10.34,4981.94,14.17,2024-12,0.056105610561056105,11.54020422234626,8.22102310231023,4630.459999999999,0.9294491704034973,0.672736111111111,Scale budget
2024-01-25,TikTok Ads,Search,E-commerce,India,46420,1880,0.0405,1.9,3572.0,113,31.61,5769.59,1.62,2024-01,0.0601063829787234,76.94959069366652,3.06893085106383,2197.59,0.380891883132077,0.47411111111111115,Monitor / test
2024-08-21,Google Ads,Search,E-commerce,UK,180746,5024,0.0278,1.28,6430.72,64,100.48,17709.21,2.75,2024-08,0.012738853503184714,35.57876799486572,3.524922372611465,11278.489999999998,0.6368714358235065,0.20104166666666665,Reduce spend
2024-06-26,TikTok Ads,Search,SaaS,Germany,131244,5604,0.0427,0.38,2129.52,229,9.3,65541.49,30.78,2024-06,0.04086366880799429,16.225656029989942,11.695483583154891,63411.97000000001,0.9675088253257593,0.7453472222222223,Scale budget
2024-03-01,Google Ads,Search,E-commerce,Germany,86678,2158,0.0249,1.45,3129.1,163,19.2,27708.88,8.86,2024-03,0.07553290083410566,36.100279194259215,12.840074142724745,24579.780000000002,0.8870723031750111,0.7175833333333334,Scale budget
2024-11-03,Google Ads,Display,EdTech,Canada,70226,4037,0.0575,2.16,8719.92,240,36.33,68153.47,7.82,2024-11,0.0594500866980431,124.16939595021786,16.882207084468664,59433.55,0.8720546437327402,0.7008333333333333,Scale budget
2024-12-01,Google Ads,Search,Fintech,Germany,124119,6416,0.0517,2.55,16360.8,358,45.7,48445.72,2.96,2024-12,0.05579800498753117,131.81543518719937,7.550766832917706,32084.920000000002,0.6622859563239023,0.5199305555555556,Monitor / test
2024-05-16,Google Ads,Shopping,Healthcare,UAE,126292,5165,0.0409,1.49,7695.85,110,69.96,14074.18,1.83,2024-05,0.021297192642787996,60.93695562664303,2.724913843175218,6378.33,0.45319372069989156,0.2695416666666666,Reduce spend
2024-02-23,Google Ads,Video,E-commerce,Canada,189935,10161,0.0535,1.49,15139.89,615,24.62,31748.86,2.1,2024-02,0.06052553882491881,79.71090109774397,3.124580257848637,16608.97,0.5231359488183198,0.5580833333333333,Monitor / test
2024-04-16,Google Ads,Display,EdTech,UAE,103066,2380,0.0231,2.49,5926.2,121,48.98,20395.26,3.44,2024-04,0.05084033613445378,57.49907826053209,8.569436974789916,14469.059999999998,0.7094324857834614,0.39855555555555555,Monitor / test
2024-03-30,Meta Ads,Shopping,E-commerce,USA,11083,193,0.0175,0.83,160.19,11,14.56,912.82,5.7,2024-03,0.05699481865284974,14.45366777948209,4.729637305699482,752.6300000000001,0.8245108564667734,0.5558055555555556,Monitor / test
2024-04-25,Meta Ads,Display,EdTech,UAE,6074,128,0.0212,1.51,193.28,5,38.66,1253.71,6.49,2024-04,0.0390625,31.820875864339808,9.794609375,1060.43,0.8458335659761828,0.4493888888888889,Monitor / test
2024-10-11,TikTok Ads,Video,Healthcare,Canada,54752,2814,0.0514,0.86,2420.04,137,17.66,13580.22,5.61,2024-10,0.04868514570007108,44.2000292226768,4.825948827292111,11160.18,0.8217967013789174,0.6490277777777778,Monitor / test
2024-02-10,Meta Ads,Video,Healthcare,UK,141313,4762,0.0337,1.05,5000.1,207,24.16,26737.15,5.35,2024-02,0.04346913061738765,35.38315653903038,5.614689206215876,21737.050000000003,0.8129905393805997,0.5405694444444444,Monitor / test
2024-11-28,TikTok Ads,Display,EdTech,USA,34669,1965,0.0567,1.61,3163.65,74,42.75,12153.4,3.84,2024-11,0.037659033078880404,91.25299258703741,6.184936386768448,8989.75,0.7396901278654533,0.4998888888888889,Monitor / test
2024-03-17,Meta Ads,Display,E-commerce,Australia,104714,1015,0.0097,0.93,943.95,78,12.1,20952.03,22.2,2024-03,0.07684729064039408,9.01455392784155,20.64239408866995,20008.079999999998,0.9549470862727859,0.7615972222222223,Scale budget
2024-05-30,TikTok Ads,Video,Healthcare,UAE,109733,6616,0.0603,0.91,6020.56,516,11.67,53965.61,8.96,2024-05,0.07799274486094317,54.86553725861865,8.156833434099154,47945.05,0.8884370991081172,0.8783749999999999,Scale budget
2024-09-16,TikTok Ads,Display,SaaS,USA,67502,5859,0.0868,0.48,2812.32,395,7.12,42271.31,15.03,2024-09,0.06741764806280935,41.66276554768748,7.214765318313705,39458.99,0.9334697694488295,0.9105000000000001,Scale budget
2024-04-24,Google Ads,Display,E-commerce,Canada,129121,4893,0.0379,2.56,12526.08,137,91.43,7241.16,0.58,2024-04,0.027999182505620272,97.01040109664578,1.4799019006744327,-5284.92,-0.7298443895729414,0.21077777777777776,Reduce spend
2024-03-25,Google Ads,Video,Fintech,USA,173102,4414,0.0255,3.4,15007.6,341,44.01,52487.34,3.5,2024-03,0.07725419120978703,86.69801619854191,11.891105573176256,37479.74,0.7140720028867914,0.5379444444444444,Monitor / test
2024-03-27,Google Ads,Shopping,EdTech,Canada,140607,6397,0.0455,1.43,9147.71,393,23.28,82224.93,8.99,2024-03,0.06143504767859934,65.05870973706857,12.85367047053306,73077.22,0.8887477313753871,0.7320833333333332,Scale budget
2024-01-11,Google Ads,Search,Healthcare,Germany,48351,2156,0.0446,3.16,6812.96,83,82.08,7504.87,1.1,2024-01,0.03849721706864564,140.90628942524458,3.4809230055658626,691.9099999999999,0.09219480150888688,0.3082083333333333,Reduce spend
2024-04-06,TikTok Ads,Video,Fintech,Germany,118135,8151,0.069,0.69,5624.19,428,13.14,64189.34,11.41,2024-04,0.052508894614157774,47.60816015575401,7.87502637713164,58565.149999999994,0.9123812458579571,0.799861111111111,Scale budget
2024-06-25,TikTok Ads,Search,Fintech,UK,20185,878,0.0435,0.61,535.58,27,19.84,7476.28,13.96,2024-06,0.030751708428246014,26.53356452811494,8.51512528473804,6940.7,0.9283627686496493,0.6473333333333333,Monitor / test
2024-11-29,TikTok Ads,Video,E-commerce,Australia,50802,3617,0.0712,0.42,1519.14,279,5.44,22644.29,14.91,2024-11,0.07713574785734034,29.903153419156727,6.260517003041195,21125.15,0.9329128888563077,0.9475555555555556,Scale budget
2024-08-14,Meta Ads,Shopping,E-commerce,Canada,34048,694,0.0204,1.45,1006.3,49,20.54,12555.06,12.48,2024-08,0.07060518731988473,29.555333646616543,18.09086455331412,11548.76,0.9198490489093641,0.7020555555555554,Scale budget
2024-02-23,TikTok Ads,Video,SaaS,UAE,56672,2397,0.0423,0.48,1150.56,138,8.34,33165.74,28.83,2024-02,0.057571964956195244,20.302089215132693,13.836353775552773,32015.179999999997,0.965308779481477,0.8134444444444444,Scale budget
2024-05-15,Google Ads,Video,Fintech,UAE,128962,7337,0.0569,1.35,9904.95,226,43.83,26098.81,2.63,2024-05,0.030802780427967833,76.8051829221011,3.55715006133297,16193.86,0.6204826963374959,0.42077777777777775,Monitor / test
2024-09-22,Meta Ads,Video,Healthcare,UK,15532,593,0.0382,1.43,847.99,45,18.84,2243.79,2.65,2024-09,0.07588532883642496,54.596317280453256,3.7837942664418214,1395.8,0.6220724755881789,0.6213888888888889,Monitor / test
2024-08-15,Google Ads,Video,Fintech,Australia,154666,5939,0.0384,1.28,7601.92,366,20.77,24965.13,3.28,2024-08,0.06162653645394848,49.15055668343398,4.2035915137228494,17363.21,0.6954984812816917,0.5761111111111111,Monitor / test
2024-08-22,TikTok Ads,Video,E-commerce,USA,9722,455,0.0469,1.21,550.55,29,18.98,3533.89,6.42,2024-08,0.06373626373626373,56.629294383871624,7.766791208791209,2983.34,0.8442085067729896,0.7149166666666666,Scale budget
2024-08-10,Google Ads,Display,Fintech,Australia,24464,511,0.0209,1.12,572.32,20,28.62,5921.83,10.35,2024-08,0.03913894324853229,23.3943754087639,11.588708414872798,5349.51,0.9033541996308574,0.527611111111111,Monitor / test
2024-02-09,Meta Ads,Video,E-commerce,India,170413,3936,0.0231,0.71,2794.56,63,44.36,12671.79,4.53,2024-02,0.01600609756097561,16.39874892173719,3.219458841463415,9877.230000000001,0.7794660422876326,0.3039722222222222,Reduce spend
2024-03-12,TikTok Ads,Video,Fintech,Germany,109205,4499,0.0412,0.84,3779.16,49,77.13,13660.38,3.61,2024-03,0.010891309179817737,34.606107778947845,3.036314736608135,9881.22,0.7233488380264678,0.29965277777777777,Reduce spend
2024-08-20,Google Ads,Shopping,E-commerce,Germany,161926,5424,0.0335,3.29,17844.96,87,205.11,11807.21,0.66,2024-08,0.016039823008849558,110.20441436211601,2.176845501474926,-6037.75,-0.5113612784053134,0.13018055555555555,Reduce spend
2024-10-14,Meta Ads,Search,E-commerce,UK,125725,1646,0.0131,0.81,1333.26,19,70.17,2319.58,1.74,2024-10,0.011543134872417983,10.60457347385166,1.4092223572296476,986.3199999999999,0.4252149095957027,0.1103888888888889,Reduce spend
2024-05-17,TikTok Ads,Video,Healthcare,UAE,116301,4198,0.0361,1.45,6087.1,212,28.71,37780.9,6.21,2024-05,0.0505002382086708,52.339188828986856,8.999737970462125,31693.800000000003,0.8388841981000983,0.5876388888888889,Monitor / test
2024-12-12,Google Ads,Shopping,SaaS,Canada,88251,2665,0.0302,1.29,3437.85,151,22.77,17509.21,5.09,2024-12,0.05666041275797373,38.95536594486181,6.570060037523452,14071.359999999999,0.8036547622651165,0.5710833333333334,Monitor / test
2024-10-12,Google Ads,Video,EdTech,Germany,185378,3244,0.0175,1.82,5904.08,246,24.0,67552.8,11.44,2024-10,0.07583230579531443,31.84887095556107,20.823921085080148,61648.72,0.9126005139683329,0.6996249999999999,Scale budget
2024-08-13,Meta Ads,Shopping,SaaS,USA,177905,5532,0.0311,0.98,5421.36,370,14.65,14673.05,2.71,2024-08,0.06688358640636298,30.47334251426323,2.6523951554591467,9251.689999999999,0.6305226248121556,0.5610694444444444,Monitor / test
2024-08-16,Meta Ads,Video,E-commerce,Canada,122845,2714,0.0221,0.57,1546.98,143,10.82,36419.79,23.54,2024-08,0.052689756816507,12.592942325694983,13.419229918938836,34872.81,0.9575236430523074,0.6922777777777778,Scale budget
2024-06-17,Meta Ads,Video,Healthcare,Germany,36017,1210,0.0336,1.01,1222.1,28,43.65,1258.31,1.03,2024-06,0.023140495867768594,33.931199155954126,1.0399256198347107,36.210000000000036,0.028776692547941317,0.22972222222222222,Reduce spend
2024-05-13,Google Ads,Search,EdTech,USA,71267,3962,0.0556,0.93,3684.66,287,12.84,50107.59,13.6,2024-05,0.07243816254416961,51.70219035458206,12.647044422009085,46422.92999999999,0.926465032542974,0.8775555555555554,Scale budget
2024-01-04,Meta Ads,Display,EdTech,India,97152,1156,0.0119,0.54,624.24,43,14.52,4965.75,7.95,2024-01,0.037197231833910036,6.425395256916996,4.295631487889273,4341.51,0.8742908926144087,0.5055833333333333,Monitor / test
2024-09-03,Meta Ads,Shopping,E-commerce,USA,33834,906,0.0268,0.88,797.28,23,34.66,2361.23,2.96,2024-09,0.025386313465783666,23.564461784004255,2.60621412803532,1563.95,0.6623454724867972,0.3154861111111111,Reduce spend
2024-12-14,TikTok Ads,Shopping,E-commerce,Canada,183775,7093,0.0386,1.0,7093.0,373,19.02,88634.0,12.5,2024-12,0.05258705766248414,38.59610937287444,12.495981954039193,81541.0,0.9199742762371099,0.7152361111111111,Scale budget
2024-08-31,Meta Ads,Search,Fintech,UAE,199405,5204,0.0261,0.96,4995.84,333,15.0,25169.83,5.04,2024-08,0.06398923904688701,25.053734861212106,4.83663143735588,20173.99,0.801514750000298,0.6048333333333333,Monitor / test
2024-03-19,TikTok Ads,Search,Healthcare,Germany,169512,9475,0.0559,1.41,13359.75,203,65.81,26995.02,2.02,2024-03,0.02142480211081794,78.81300438906979,2.8490786279683378,13635.27,0.5051031634723738,0.3248611111111111,Reduce spend
2024-11-06,Google Ads,Display,EdTech,India,14884,541,0.0364,3.25,1758.25,43,40.89,4123.58,2.35,2024-11,0.07948243992606285,118.13020693361999,7.622144177449168,2365.33,0.5736107945038049,0.5611666666666666,Monitor / test
